ZipCode,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30
49504,MI,Grand Rapids,"Grand Rapids-Kentwood, MI",Kent County,714.1991905224597,711.0333373119676,709.0473959533944,717.9981501639699,732.4955103663013,742.0348916497043,748.8145958116144,766.4055367767505,774.394179864157,777.8139118922664,762.3132053937381,768.2334723846075,763.3721067866172,763.012296524607,766.7957702254433,785.4389615334908,817.3816412739955,847.8631946668006,863.0911982318758,865.3884786945628,852.2950234824534,850.2155817850341,845.6190726367571,853.9265634237347,848.0672647597019,862.9455455441207,874.4544481583462,895.0733498060349,913.7972313279646,918.9478419652064,919.4966499621648,906.3388137503528,901.7298807850726,902.485065726854,900.8078402963004,899.1684547962366,899.8156294377684,915.4825917960404,932.2401870871312,946.212808648471,951.7857458332538,955.0632604665736,959.36422665915,971.2808378914884,969.0022749660442,976.3012583977194,973.2612212865458,986.1570268934972,978.7005162515952,980.2718775301076,978.5415843862208,986.1771219077904,1000.9773290881086,1019.2956557258984,1031.491921029276,1019.1053687484956,1016.79906624023,1022.8548360539236,1039.854604155595,1034.5011596525933,1027.964481291962,1037.0740457669428,1044.4353329779676,1050.2478073348586,1043.1844859941848,1058.9909245560302,1067.751314639343,1077.1375619839127,1076.7778387695917,1085.2627037548384,1092.370357676232,1103.81248162044,1104.275916932359,1112.7316394717568,1119.858272269819,1132.272331554332,1136.3542299646936,1154.4172501733508,1185.2231056369071,1214.0045475302816,1215.9053652526743,1187.30578177107,1176.3681726096097,1189.3280446725764,1218.5527976968394,1248.683102066367,1254.364864995684,1285.6578110840449,1292.1689365752538,1313.845124652485,1314.6239218057142,1324.966619403196,1322.9457961193689,1308.5481874836053,1306.9608769669862,1306.3749752418714,1338.340471804111,1342.7461141220333,1372.716983325113,1378.9352336798258,1414.1182391677687,1412.6572461330843,1433.4926146308042,1426.1217183500628,1429.0034279446045
85210,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0938252747753,779.6090453441553,789.3265464608986,779.2122093254987,785.8511479993763,803.3821459266727,838.142152754391,842.6955775791622,846.5274812760848,845.025868036327,858.0794718281281,844.0920544929322,842.9893281797258,841.3540922884374,853.2837519979122,858.5518458566702,858.2218593284159,877.6749631980558,892.3663592686103,915.9656318331348,921.8264751533542,931.9998117603176,932.5070175803928,933.9121440775884,930.099742954423,931.1788836522516,926.0407227784086,924.0957906571284,933.7915716476,939.1926950577492,939.0165372437248,940.668845148839,949.3321184773276,966.2049688363868,967.2637069346926,979.189425392522,980.25670582685,992.5141943821744,987.8153537904316,1011.7903250317262,1014.9337831779064,1043.1520395338578,1073.3291276862435,1138.3098254990489,1203.4522875000696,1224.2073716638852,1246.2376708445154,1246.7907047347917,1263.996367375027,1291.7645188281492,1333.4033061477255,1348.3786965529423,1347.099738133249,1306.4663983470653,1339.5173417087212,1338.722289908379,1377.803416845623,1353.219089150852,1349.3381504046215,1340.1650120031532,1335.8682069383858,1344.7618323479212,1339.8005357120253,1340.739758218521,1351.9269680885104,1365.1741603343687,1371.672748376688,1377.2927557627752,1366.5876071814405,1390.0878922522045,1362.0167074516446,1365.0735294117646
29209,SC,Columbia,"Columbia, SC",Richland County,,,,,,,,,,,,,,,,,858.1145484020684,878.0525347432979,889.6808779369779,871.6555042789659,884.2893895705432,889.4154640256971,907.2053407346292,881.8505730135611,883.9143177426871,883.7015903946732,893.7442493846492,889.5104219524055,900.6290843700438,909.3848867595192,923.6570690643002,925.7246484650252,922.3020384367406,919.829465012025,915.1492629800122,920.283216950402,927.2297099659188,928.3938488845108,934.1391355428484,938.4474129552726,949.842986951326,955.4387196748615,948.5730809935932,956.409128504802,951.5639550455252,955.727928403812,952.6843304336955,969.2339383157956,980.5280149672536,993.9436175135504,996.0697121450378,998.4645414581,996.3683227320328,1007.7725676868448,1011.9146971884566,1005.5186940182026,991.4366269477592,1003.777503149145,1009.6495401117148,1020.6320582460628,1017.6581275545516,1016.180535209582,1035.0417295803334,1039.3276656878609,1061.344754381312,1057.3167910680445,1065.4972816343634,1057.574875614726,1059.952701912576,1061.899102490224,1071.9900911024283,1075.3472060688002,1078.9129824916647,1096.4273155504818,1107.291196449415,1140.5455855840266,1154.7534396322235,1171.6951092353268,1163.3017019515478,1176.0802684442417,1188.187027802389,1203.352143935056,1218.713279189296,1241.8277258473404,1259.3284651137358,1266.7820974010908,1272.099682941768,1276.9431664675124,1298.6123174522938,1309.037110443104,1345.209343749409,1335.7305030067723,1340.5644701971075,1306.615654902631,1304.085945623958,1287.5329310764876,1291.5719221692862,1317.0038530350596,1334.0741469624109,1373.7746666173705,1380.9987560245586,1435.550784146723,1457.5764118768552,1475.3308047460305,1467.2939393939394
85298,AZ,Gilbert,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1341.419412634173,1368.7011792608891,1358.9385475018555,1377.8875841177298,1400.0379709777335,1405.3852709068904,1413.7753310551248,1398.4175626402005,1392.718683802379,1387.05587327002,1398.854412821861,1410.6105663004896,1426.697712271357,1417.9902808030954,1432.8039750994703,1441.4971158826156,1455.377649191758,1495.8059633286937,1494.534895873369,1505.3941315549562,1462.6798006246302,1451.68386830514,1454.6773780355854,1487.4882762108195,1496.6389596406043,1512.6623207370462,1501.9156554106696,1517.861720884213,1529.9382667038235,1528.519439264621,1539.1436530256303,1533.5247830940766,1545.8821123935486,1538.4509970995296,1546.2163952651083,1525.960032076172,1542.7182989054793,1564.4839666269215,1604.3236801368091,1617.125406104881,1631.5507346432462,1646.705431470382,1662.5031762571846,1629.6018260760593,1638.162426808609,1641.75633498372,1687.7396542352324,1661.881803628537,1658.3554564805902,1618.8715944570658,1669.5118904310311,1708.1346713744124,1763.841259378432,1781.272436231334,1786.868846349959,1813.520265545694,1807.614280301003,1813.4620920092216,1749.6365686132638,1761.926987629371,1767.6359888748043,1833.9950999595744,1833.2181278574997,1844.279850903141,1842.4543081460392,1889.617977524076,1913.226176277176,1970.1446151465375,1998.5855780847496,2051.0071047890456,2059.6784848317698,2023.840871465215,2015.5846663932855,2060.6376581901463,2128.259733672658,2209.141297764373,2229.009540872089,2273.094773687483,2286.9345060899504,2332.527712934687,2365.9988809068736,2365.1898845487485,2362.6481821715565,2366.725407694572,2422.6259619241187,2475.3947005429354,2512.2406847484017,2528.785474726105,2525.4543659746355,2540.5133586091456,2533.43398307152,2550.9807404756725,2527.983866406799,2481.423009440741,2428.5598023129833,2424.5046186346926,2461.413532709789,2520.338843027905,2577.196499061899,2605.0469607450177,2587.1270874403913,2564.2776650136566,2563.2162158812566,2593.7551349133364,2594.8928571428573
28403,NC,Wilmington,"Wilmington, NC",New Hanover County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.8809899315513,1094.9882789273029,1096.9431481696247,1102.494682647112,1144.924675417216,1189.974507549324,1193.5880977908705,1186.968590004386,1175.8608605564627,1184.4324143404874,1200.3598678720928,1205.0065382122568,1213.6250559799691,1222.9825671676217,1266.9939614097405,1270.607275970298,1269.5330110587,1255.8278915027422,1273.5519220068563,1286.7530717001505,1309.3219353011425,1308.1321757836129,1324.9894161902102,1305.6614565728448,1313.3725207101215,1294.6084925240405,1313.718127365325,1322.842547828694,1340.4564681761196,1336.5030592810187,1337.860293859428,1331.3779190200898,1314.8122018348408,1310.8578158747607,1332.6895290860048,1344.6952073956554,1373.2169835116,1359.3872521574945,1372.1434781527091,1390.5609433977063,1430.4811139674437,1478.7923510963594,1495.581331128886,1545.6008785674926,1580.1655325066306,1611.6224767161011,1615.8523422923888,1647.426778652689,1676.1215380543915,1684.4297514952743,1682.4892993555543,1702.1480850538023,1748.5447766332402,1796.8368772182278,1807.899906518496,1816.697203341894,1812.4981802371808,1836.9083557208992,1850.3415958466587,1817.146522624951,1793.777460416264,1738.4672977870482,1789.8231616906107,1799.6626934087024,1896.8285765601104,1903.8902200033608,1930.518675175224,1890.002477874862,1863.9228662481585,1878.8859943977589
95928,CA,Chico,"Chico, CA",Butte County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.7251164746274,1407.9520755163376,1390.813993921321,1395.164151530667,1390.5915978714042,1415.945855150694,1441.4472000942762,1463.6841083198185,1457.7251627419118,1443.4863874157822,1478.7326025774253,1488.3797971160334,1510.1693005710722,1472.358681475318,1473.586869065428,1455.2898875031224,1461.768933589312,1456.3070932419869,1437.412099275469,1408.97876613957,1422.7985923353394,1470.3907535237531,1502.1247623759396,1510.3676650560867,1514.6682410990363,1514.0211089001837,1508.1090943667373,1519.987470880122,1536.556291318848,1562.173123079596,1567.0467943101444,1588.7955899958197,1623.342901773879,1625.465481457439,1620.0112498344804,1594.20418089183,1593.4639489317894,1610.4255703174938,1612.9546634383166,1625.371037232189,1626.976875670638,1635.0818060020476,1664.2885709559257,1684.753188783818,1725.570865570092,1775.4387586151186,1772.4354084018216,1739.7666937795084,1673.1941520982807,1680.0269182014708,1698.9018465894237,1718.324675106501,1744.8972831118758,1733.2264076080055,1740.2153415425933,1693.5874025468029,1672.972222222222
94928,CA,Rohnert Park,"Santa Rosa-Petaluma, CA",Sonoma County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.9569175381905,,2167.6471666515436,2142.8661148963383,2106.1878520413206,2133.0884544824817,2147.8861556241163,2133.4768684616283,2097.255862445209,2080.871888169215,2055.438672972074,2073.7743525512733,2074.8528989601123,2101.4673413211167,2106.0849364951187,2120.499952373894,2143.153150779825,2161.9579271471825,2174.877768749557,2152.5218595587103,2144.4974435781814,2114.1794261861323,2089.0728733897063,2064.5761450467976,2076.982133843028,2086.3485912820092,2094.6709819227244,2093.336412800924,2123.932169153135,2140.057857930235,2135.428174911141,2120.2195033052303,2104.7653413979697,2128.986769986068,2130.6258945090294,2143.3683532754267,2129.2085853908907,2138.560921670745,2137.5341895114148,2119.1013486670554,2130.1172902856574,2149.210350206199,2214.783127084465,2230.0587684825955,2247.926570331586,2252.6693634307912,2271.72602483809,2275.042565828388,2321.516875396842,2345.2807032326627,2385.721834119733,2352.80147511327,2354.0938538864157,2373.901595949048,2401.844679770149,2441.1704463295227,2442.1315541786503,2438.3796484274512,2453.947968719497,2468.780723431863,2472.8194539677384,2442.6735974276407,2459.2168550177694,2469.3126643977894,2482.0631970865984,2467.0436617286414,2465.250992779697,2467.2756188516723,2498.3174416548227,2521.947962232174,2524.9968253968254
75231,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,,,,,,,,,,,,,,,,,,,783.1068483505635,774.1279246536403,808.5426640561615,789.2467987216631,791.0728174777888,782.8339448840316,824.7034101890974,829.9099078295777,870.1783588295036,874.6682281505495,912.6102343381596,919.4943816145854,930.1147017626088,914.364872955024,903.421429530987,904.912675340016,906.135218386892,911.5071049267032,905.892078289576,910.817264177309,908.6685818716088,920.4192226529908,920.6341752096514,922.223168306901,922.3014239278184,938.3562197143672,941.292238799594,945.1580096178528,945.5646746732632,956.9601200686528,958.9974760396472,952.9331820335448,958.5176087655454,960.739844471796,970.9647759998544,967.3100911341307,964.9192695096336,973.0706655901804,969.414273889669,986.7211556149066,989.9646176831826,1002.1519815565704,997.7118045775871,998.1279689442804,988.6484165152906,972.7966145778208,964.639674625576,961.3292892912668,971.0196480675268,975.3578323525156,997.4536191874386,999.2505094304768,998.4457996809736,995.0362026258956,997.1410094476932,1009.0877222139576,1004.2939510811268,1018.1442477628774,1026.9162167782035,1048.2658646098705,1068.46057150175,1095.6265248543996,1123.1333510890888,1136.6343277960657,1151.8099473090326,1164.0470482557037,1179.515068196034,1189.164827221818,1205.6619752889685,1230.3781794493202,1254.2135268858344,1272.12871964806,1287.8362342300668,1287.1319957327614,1292.970063856876,1281.918016914621,1276.3552556089792,1270.8923183365653,1270.7304276539742,1285.9068292136851,1282.8320650488213,1287.6779455385995,1274.996710168663,1265.863789552158,1268.5884050879845,1271.5011073899875,1287.6294214029697
22201,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,2013.5792271912635,2033.3735650225065,2070.907695482854,2060.5452620474175,2066.4372997159194,2070.322943704972,2101.6351175708223,2090.1413722616253,2086.535390448828,2088.6290038566576,2064.620137325873,2064.96625959793,2060.3429685861684,2094.657573820792,2077.7857666824025,2072.7193914667464,2083.351919451031,2111.926138814917,2113.292218745454,2122.197999202205,2118.651588528737,2111.879184098188,2098.3036048546637,2064.410863257233,2081.11949615601,2082.7567549090422,2128.1313547605055,2138.2388739509097,2152.2098430875108,2159.548725005763,2168.0871582441314,2170.2616434365473,2157.249616756472,2132.344483868005,2092.1247276470967,2058.5878898745777,2062.011540388589,2101.544432004339,2148.4907325552404,2167.116203706712,2172.918699793444,2173.2129882281165,2194.2025743364907,2202.296092669939,2201.0857224337556,2172.4360246019855,2160.4572384939333,2155.7633981323647,2179.751172531631,2183.94701052746,2203.780837215805,2213.90546094827,2229.043202552005,2238.4909374277827,2246.148234275953,2264.9028000132885,2249.9188645823033,2247.925757773666,2223.1392115591325,2231.724150519638,2225.066350702268,2241.5836450218553,2252.539893020087,2240.583463618475,2219.8505230345945,2200.1548167112646,2184.0067491681452,2163.6091385779946,2142.185191791617,2105.259102093359,2066.1668421033164,2026.407432082914,2026.8674132638023,2062.6336070381185,2085.8539990680815,2107.580219516075,2129.7736478164834,2181.5668495032473,2234.1929890801257,2263.552234897102,2278.2359656426065,2303.014814975259,2304.2544856230384,2301.4101533779385,2286.0323270346953,2303.5926628488032,2326.2929560776615,2338.481231998423,2365.2553291550907,2399.269560787875,2446.7907917659263,2455.423818095599,2458.215344764376,2455.5558831921353,2423.015093514182,2426.4390252037915,2406.318386302645,2457.596624849864,2454.544038895041,2480.9634199990023,2469.727055979926,2504.4111007772285,2520.8244038974262,2537.4354745590063,2522.4210758377426
27540,NC,Holly Springs,"Raleigh-Cary, NC",Wake County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.303506644872,1576.7805292176065,1589.3909802548148,1586.5288459514525,1591.1991976372442,1585.7930643040645,1582.4493456093148,1591.0102337837095,1593.115290637183,1597.310121783091,1601.1115106399309,1606.5325790066845,1620.9090327861372,1632.638825242259,1629.5188093270244,1633.3783300087443,1623.8785964934882,1641.6606886033446,1646.525505080181,1660.496893863717,1656.3471524655629,1659.1365481524604,1659.13621952144,1678.609133042925,1704.769359262414,1706.8472548747716,1726.1449567261725,1729.6736348142745,1766.155788449502,1785.870664720121,1794.1682797971512,1808.7167011345912,1836.940126275446,1871.5887193285744,1896.3318074517497,1900.7489294585448,1915.9158071088095,1920.8480626473215,1945.125406478485,1952.1655347653373,1963.63882916761,1967.968489401213,2006.34389480772,2045.243298774414,2036.83022509336,2027.796267111776,2047.022406745975,2076.9667743932446,2074.5458650718,2047.5375770592743,2053.352835157986,2066.74516071737,2063.0436845874947,2056.6491653823155,2076.6315836057574,2124.317087980587,2183.55649601466,2179.338888888889
85251,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,937.7135823593034,981.0693700748218,1010.5125612530696,1036.2749929829972,1003.8791859955102,1003.3516034564842,986.3359064509282,994.0926116753355,1003.409936379992,1039.5614257498455,1039.753183931253,1045.3691764027003,1033.9588607427656,1031.924816021506,1027.648223681935,1051.2781790686222,1068.222663316232,1073.0970910865606,1040.4331701615906,1034.5879269210195,1061.5915674494788,1073.423011062096,1089.520267901968,1085.014027161248,1085.2693229203403,1092.5000640177427,1104.4437237935467,1126.4139869992157,1130.1262981549237,1126.2644001868148,1134.202721179131,1137.7137031685345,1136.6485663165954,1140.8438095052843,1157.4616708718925,1173.97117482999,1168.6115299527005,1172.0628513992172,1184.7666610380156,1210.7306350175998,1211.338219130071,1207.4247402723645,1208.7152658265886,1216.323420515393,1237.871172775587,1249.2881901690862,1267.8594261617736,1272.1080705215636,1293.9550496925167,1311.0541546009458,1317.8705936959782,1298.8636781819257,1284.5356949066968,1285.0369916163413,1300.1180034086674,1312.2978446785178,1334.7839867963723,1360.8479248041108,1378.8666585539152,1389.8088824097313,1407.7421278476702,1432.4745951419895,1422.321696501959,1392.1293989285105,1361.566353600474,1361.2567020036054,1373.098083054703,1382.00290643565,1384.740571328066,1395.5519648294817,1423.1290577816017,1462.8837014666613,1494.6774518814325,1495.1129363879843,1508.5091319919031,1530.6263755017362,1589.5933531332594,1654.781497459892,1715.3251499210985,1774.4234560093505,1802.7840990947043,1857.5324121494093,1895.168913579108,1921.811873161015,1927.527212019686,1915.095401870661,1931.2279277929292,1919.0934811021352,1921.808384253378,1917.292229228158,1915.9735087415315,1913.54418878568,1899.0181593555776,1910.208320603278,1919.8127688634795,1929.4596474369744,1927.0157245393832,1928.66360107987,1937.1678311301189,1945.330337541308,1929.0251780614904,1923.7426390075057,1900.9710910333376,1917.679739349322,1912.4262461354224
77063,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,,,,,,,,,,,,,,,,,998.729190686848,987.1209638427576,1012.631662873557,1001.4724074845896,1008.1706888065472,1025.954757121198,1052.0393601392425,1071.1516177881135,1051.5765255381807,1062.2529042901149,1044.0274441918507,1044.4088308525634,1018.3237120503557,1024.4974154642862,1031.6067577057977,1034.6832846120428,1026.6112907094468,1020.1171797289564,1027.3733388209075,1033.592952820329,1028.811538902876,1029.346480773051,1042.795096413201,1056.0270880193573,1053.0618400064411,1038.2556641066762,1031.5873518996718,1034.6172568709335,1041.4558658370468,1051.1848656865652,1043.0543100759176,1037.937496414144,1036.600431227251,1036.2297006766928,1036.4399833774044,1040.038385955869,1046.6696308824005,1053.7623873784396,1056.7954907305727,1065.8200175699262,1070.5272583978522,1070.2803527438325,1068.1773454149677,1064.3241742476623,1057.3264899332037,1053.1670655500836,1049.8497102929614,1049.7148739919712,1048.8091858543644,1052.0245669437084,1062.6463059315477,1084.811289759844,1098.1540120421562,1095.3680198076509,1078.739685609048,1083.4068326750998,1088.556544885469,1099.982762094698,1099.9803151076774,1108.4016544502126,1112.8214762714808,1133.0862503321164,1146.741294442376,1174.444076688867,1186.1894666072592,1216.7337937005911,1226.724956729306,1223.278943778781,1204.6031097216155,1198.598430145944,1206.4628365348822,1215.594357170838,1214.745240437156,1211.8539638905947,1210.7794782829797,1228.193635302148,1248.5455041352202,1267.050645929283,1272.8248961016734,1264.4858308594785,1267.6025122811263,1259.0902434573543,1269.459670597134,1255.8697252072973,1251.8442135852038,1231.2837487577024
85027,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,809.5323822161812,812.5365432904141,823.1235641652212,825.2815386928065,838.1678745179116,838.1149165420663,841.8444221897556,851.2627844839573,860.7281435194192,869.3974135593684,865.2146452584911,863.5313074136718,863.6707323590282,860.0900874670033,869.7979277284503,876.0384998621162,894.2889423726713,895.5450818294847,891.8698825363338,889.0405009418388,898.7362422554995,905.773362107392,908.8009304223672,897.086523596702,909.6305382506216,917.9412450567849,934.1604533084782,939.8046252764186,951.8702597345648,965.3790171201751,973.3362170988188,970.7499251029028,962.4883535632848,959.283689397166,959.254799570906,973.1886815164008,968.0807140544706,972.7018513318508,983.2707207708662,1009.7593814280956,1019.9887539828442,1018.0934163151608,1022.4217313670796,1025.5977638312695,1024.751350073178,1017.1553964206328,1027.8324963652935,1036.0247237675792,1051.1439626322524,1057.3666215362584,1068.6762151439054,1078.7830514257066,1091.289732785502,1101.0427191675,1111.0266401508538,1116.13852287631,1118.7886902618145,1122.1453792294387,1134.793274639747,1143.4014095048344,1144.382530373604,1142.052517052858,1143.5340407875406,1153.484923684976,1156.4699756873483,1167.034881420309,1175.752038073255,1190.2555818872777,1212.612605620305,1224.169344395987,1244.670631489036,1244.3750732565572,1255.0139195295203,1263.930013964244,1296.829926207918,1339.5075872997631,1382.9179744289684,1429.3177103159485,1470.1702102650047,1504.103261893412,1534.8989089375946,1547.7763353877551,1554.0388931224052,1544.0177836428618,1544.8023182530046,1554.3099670609147,1576.3010612222336,1607.1650291242129,1627.722478447687,1648.8650037369553,1648.3363541834071,1629.50164974528,1606.4476957582694,1579.2070357223315,1592.7526182982251,1590.1479063361194,1605.2657367370068,1603.5237703550245,1616.056336670846,1626.2201637132955,1628.0382430998225,1620.1764992784376,1637.4005160040583,1636.3253690821691,1634.9006818181815
20817,MD,Bethesda,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,,,,,,,,,,,,,,,,,3077.5012831497893,3083.3320598800997,3067.13274168475,3070.0376868544695,3042.5403002663984,3003.216124599137,3020.4658269160736,2994.1450837268826,2997.7446969833,2992.0899715216783,3022.919731758355,3061.853434384407,3110.276424997469,3105.0703946570898,3113.260642210032,3097.6503288083372,3158.6563188445325,3154.6063227245177,3094.5022042090477,3029.698306928585,3053.3992078219217,3143.1488262159187,3167.484817987113,3187.3093036812725,3189.9797474382653,3222.76082922387,3219.3543654672603,3206.975208351193,3191.6314970525355,3098.896016552794,3069.0839026469594,3078.958930146415,3171.5478034652097,3205.961341336361,3205.438773204277,3209.5893892591357,3246.0844785770187,3264.008883553092,3253.3161637007033,3239.2071931303203,3195.578596715006,3180.9628175448606,3174.6805394241933,3246.7794165447235,3283.051623054328,3325.8359132686646,3304.1682684206603,3298.253290174088,3265.1439076752417,3283.829359867218,3309.93986073663,3325.944981646107,3291.4686630468736,3286.948519859031,3241.62814852309,3259.7596315314886,3248.7859295284984,3226.179810030074,3243.949021573968,3303.800269472703,3429.6584450540554,3497.571984236071,3530.689477394545,3540.8817250886527,3509.5355544373933,3439.748449388715,3445.3589944983596,3373.69415589618,3435.258323770945,3475.3452370641176,3695.247550308834,3766.151678058001,3797.7423141464674,3779.3781128419328,3815.361847802971,3820.248877623572,3752.219230255715,3645.038980269382,3578.9963459801716,3579.6807019674898,3688.91575842976,3799.862515313389,3934.4833008071696,3917.150964037242,3961.989566715574,3909.1199632844896,3949.3148103277954,3918.7397599810142,3893.7777777777774
90802,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1426.1822917894276,1420.0104171856508,1450.3217349765268,1460.4593279244064,1482.9884727723274,1467.486109824354,1477.4218728228354,1498.551419355957,1537.6322261940918,1539.1864409612322,1521.635011525873,1507.6981047039146,1520.431781076554,1555.3100071576998,1575.9921492404956,1593.6632632941703,1587.5418378238062,1623.6671970736172,1634.2836792247974,1659.171467329261,1659.850081166139,1664.0449999223813,1671.2767651138024,1651.601567080806,1684.5383067947446,1704.2403784546846,1745.9251850704732,1747.217748188294,1759.016720324615,1770.5087030513664,1781.1427765402032,1785.8950352969573,1792.018987040521,1805.6471129533504,1817.2402558180352,1822.431006842334,1834.054701793875,1838.318358831918,1855.0251300970097,1861.7447102820624,1872.5472375325496,1885.8805390191217,1893.6424458620563,1903.664113022272,1905.8103218621236,1921.130674524184,1923.47646657583,1927.9688505455129,1929.25811555443,1931.6340208671331,1942.0962580787395,1949.501934003258,1969.4061425460911,1976.437209873702,1987.605778151674,1998.7975126008669,2006.008686641636,1997.1160099191989,1997.1649620486464,2004.001241506707,2018.365752663298,2017.707086376403,2007.2605074023104,1999.1599392214275,1998.6604290077871,2000.2181317543952,2006.8909392443024,2004.1174138156575,2014.5338366391525,2014.137832400524,2020.72855065266,2006.6374534077083,2019.631022686271,2027.1881246280136,2056.7613003213996,2064.9276141755204,2099.6232812956837,2140.816472284466,2174.278429665948,2194.471120715374,2205.08817057991,2225.4269757164184,2242.632957954659,2245.8453890524775,2258.510700510451,2284.881431160979,2305.7632162190184,2318.7218736482855,2324.3310639696683,2356.3833188735675,2379.2798144723615,2402.3067883465246,2417.33638491243,2432.800318190171,2419.6141837887126,2403.3360739409586,2408.5189310604,2433.9960669640486,2449.146549317647,2441.846579407962,2430.550498303871,2427.5280670459965,2425.5052391954696,2427.9841780465845,2425.2565071388885
30215,GA,Fayetteville,"Atlanta-Sandy Springs-Alpharetta, GA",Fayette County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.7296579568365,1389.5552000984155,1424.5390065977997,1419.7775691381703,1445.139431796845,1445.717454426129,1452.4527125765576,1434.519063349937,1444.7384024788378,1431.975386437811,1452.7341426957616,1464.8528919627977,1486.9710346029517,1484.5135541253228,1467.1081834136169,1470.8504434522342,1488.875144021114,1507.959975184465,1527.6303122818922,1525.0774725648455,1562.000747607611,1591.230678459461,1635.52855327644,1639.574502485423,1697.1135791505772,1701.9307793595422,1745.6120689841937,1755.5404142085852,1808.539062115429,1829.7134087479508,1837.8588123881489,1858.49147946148,1894.5249056977584,1916.8534718896617,1929.9214306012425,1916.251381550932,2037.1008994352528,2116.4997340335276,2136.8034497685303,2033.017892839752,2036.6549880170005,2052.2504059467983,2083.758950630818,2070.7323711026443,2118.4176389999357,2141.7844442733185,2130.4000542970703,2161.2026689948266,2090.444566097221,2113.2530122666917,2127.1026086050524,2203.1404691305097,2218.5561067186677,2226.0601770265653,2229.7518600588,2208.2658730158732
